utc_timestamp,DE_load_actual_entsoe_transparency,DE_wind_generation_actual,DE_solar_generation_actual
2015-01-23T06:00:00Z,66125.0,1394.0,0.0
2015-01-23T07:00:00Z,68473.0,1260.0,47.0
2015-01-23T08:00:00Z,68556.0,1049.0,350.0
2015-01-23T09:00:00Z,69566.0,922.0,818.0
2015-01-23T10:00:00Z,69898.0,831.0,1275.0
2015-01-23T11:00:00Z,69204.0,795.0,1485.0
2015-01-23T12:00:00Z,68146.0,812.0,1401.0
2015-01-23T13:00:00Z,66905.0,827.0,1024.0
2015-01-23T14:00:00Z,66065.0,872.0,508.0
2015-01-23T15:00:00Z,66088.0,1021.0,100.0
2015-01-23T16:00:00Z,68865.0,1071.0,7.0
2015-01-23T17:00:00Z,68723.0,1202.0,0.0
2015-01-23T18:00:00Z,66321.0,1456.0,0.0
2015-01-23T19:00:00Z,62192.0,1936.0,0.0
2015-01-23T20:00:00Z,58967.0,2625.0,0.0
2015-01-23T21:00:00Z,57041.0,3296.0,0.0
2015-01-23T22:00:00Z,54048.0,3925.0,0.0
2015-01-23T23:00:00Z,51140.0,4411.0,0.0
2015-01-24T00:00:00Z,48721.0,4819.0,0.0
2015-01-24T01:00:00Z,49596.0,5542.0,0.0
2015-01-24T02:00:00Z,49906.0,6645.0,0.0
2015-01-24T03:00:00Z,49793.0,7357.0,0.0
2015-01-24T04:00:00Z,47904.0,7510.0,0.0
2015-01-24T05:00:00Z,46321.0,7913.0,0.0
2015-01-24T06:00:00Z,49079.0,8086.0,0.0
2015-01-24T07:00:00Z,51778.0,7908.0,157.0
2015-01-24T08:00:00Z,55538.0,7576.0,737.0
2015-01-24T09:00:00Z,58070.0,7041.0,1220.0
2015-01-24T10:00:00Z,60193.0,6166.0,1730.0
2015-01-24T11:00:00Z,59612.0,5404.0,2017.0
2015-01-24T12:00:00Z,57603.0,5172.0,1920.0
2015-01-24T13:00:00Z,56044.0,4835.0,1324.0
2015-01-24T14:00:00Z,55414.0,4872.0,635.0
2015-01-24T15:00:00Z,55614.0,5235.0,90.0
2015-01-24T16:00:00Z,59505.0,5623.0,4.0
2015-01-24T17:00:00Z,60419.0,6280.0,0.0
2015-01-24T18:00:00Z,58200.0,6692.0,0.0
2015-01-24T19:00:00Z,54217.0,7029.0,0.0
2015-01-24T20:00:00Z,51700.0,7118.0,0.0
2015-01-24T21:00:00Z,51454.0,7068.0,0.0
2015-01-24T22:00:00Z,48771.0,7496.0,0.0
2015-01-24T23:00:00Z,45660.0,7608.0,0.0
2015-01-25T00:00:00Z,43563.0,7921.0,0.0
2015-01-25T01:00:00Z,42562.0,7826.0,0.0
2015-01-25T02:00:00Z,41804.0,7752.0,0.0
2015-01-25T03:00:00Z,41524.0,7447.0,0.0
2015-01-25T04:00:00Z,41003.0,7119.0,0.0
2015-01-25T05:00:00Z,39678.0,6671.0,0.0
2015-01-25T06:00:00Z,41325.0,6432.0,0.0
2015-01-25T07:00:00Z,44054.0,6012.0,126.0
2015-01-25T08:00:00Z,47997.0,5614.0,727.0
2015-01-25T09:00:00Z,51192.0,4778.0,1387.0
2015-01-25T10:00:00Z,53687.0,4251.0,2016.0
2015-01-25T11:00:00Z,53453.0,3971.0,2317.0
2015-01-25T12:00:00Z,51386.0,3615.0,2242.0
2015-01-25T13:00:00Z,50114.0,3295.0,1692.0
2015-01-25T14:00:00Z,49644.0,3053.0,877.0
2015-01-25T15:00:00Z,50512.0,3045.0,177.0
2015-01-25T16:00:00Z,55223.0,2976.0,9.0
2015-01-25T17:00:00Z,57086.0,2958.0,0.0
2015-01-25T18:00:00Z,55711.0,2934.0,0.0
2015-01-25T19:00:00Z,53282.0,2893.0,0.0
2015-01-25T20:00:00Z,51817.0,2738.0,0.0
2015-01-25T21:00:00Z,52230.0,2654.0,0.0
2015-01-25T22:00:00Z,49521.0,2712.0,0.0
2015-01-25T23:00:00Z,46454.0,3042.0,0.0
2015-01-26T00:00:00Z,44467.0,3425.0,0.0
2015-01-26T01:00:00Z,43941.0,3831.0,0.0
2015-01-26T02:00:00Z,44300.0,4285.0,0.0
2015-01-26T03:00:00Z,45868.0,4829.0,0.0
2015-01-26T04:00:00Z,49798.0,5286.0,0.0
2015-01-26T05:00:00Z,58751.0,5866.0,0.0
2015-01-26T06:00:00Z,65874.0,6581.0,1.0
2015-01-26T07:00:00Z,68660.0,7134.0,141.0
2015-01-26T08:00:00Z,68736.0,7861.0,542.0
2015-01-26T09:00:00Z,70221.0,8500.0,1103.0
2015-01-26T10:00:00Z,71462.0,9044.0,1772.0
2015-01-26T11:00:00Z,71176.0,9818.0,2250.0
2015-01-26T12:00:00Z,70765.0,10328.0,2249.0
2015-01-26T13:00:00Z,69632.0,10554.0,1584.0
2015-01-26T14:00:00Z,68581.0,10918.0,790.0
2015-01-26T15:00:00Z,68202.0,11718.0,157.0
2015-01-26T16:00:00Z,70783.0,12848.0,7.0
2015-01-26T17:00:00Z,70883.0,13842.0,0.0
2015-01-26T18:00:00Z,69341.0,13989.0,0.0
2015-01-26T19:00:00Z,65221.0,13728.0,0.0
2015-01-26T20:00:00Z,61753.0,13397.0,0.0
2015-01-26T21:00:00Z,58769.0,13712.0,0.0
2015-01-26T22:00:00Z,54503.0,14745.0,0.0
2015-01-26T23:00:00Z,51183.0,15353.0,0.0
2015-01-27T00:00:00Z,49395.0,15522.0,0.0
2015-01-27T01:00:00Z,48501.0,15541.0,0.0
2015-01-27T02:00:00Z,48702.0,15201.0,0.0
2015-01-27T03:00:00Z,49610.0,15179.0,0.0
2015-01-27T04:00:00Z,52571.0,15132.0,0.0
2015-01-27T05:00:00Z,60032.0,14943.0,0.0
2015-01-27T06:00:00Z,66720.0,14962.0,0.0
2015-01-27T07:00:00Z,68466.0,14271.0,139.0
2015-01-27T08:00:00Z,68269.0,12805.0,1033.0
2015-01-27T09:00:00Z,69100.0,12510.0,2223.0
2015-01-27T10:00:00Z,70081.0,12213.0,3310.0
2015-01-27T11:00:00Z,69432.0,12171.0,3723.0
2015-01-27T12:00:00Z,68948.0,11626.0,3209.0
2015-01-27T13:00:00Z,67922.0,11494.0,2338.0
2015-01-27T14:00:00Z,67443.0,10512.0,1294.0
2015-01-27T15:00:00Z,66672.0,9059.0,292.0
2015-01-27T16:00:00Z,69423.0,7844.0,12.0
2015-01-27T17:00:00Z,70216.0,7646.0,0.0
2015-01-27T18:00:00Z,68337.0,7449.0,0.0
2015-01-27T19:00:00Z,64402.0,6872.0,0.0
2015-01-27T20:00:00Z,60965.0,6610.0,0.0
2015-01-27T21:00:00Z,58254.0,6576.0,0.0
2015-01-27T22:00:00Z,54066.0,6204.0,0.0
2015-01-27T23:00:00Z,50848.0,6288.0,0.0
2015-01-28T00:00:00Z,48565.0,6073.0,0.0
2015-01-28T01:00:00Z,47477.0,6183.0,0.0
2015-01-28T02:00:00Z,47814.0,6673.0,0.0
2015-01-28T03:00:00Z,49219.0,7456.0,0.0
2015-01-28T04:00:00Z,52359.0,8498.0,0.0
2015-01-28T05:00:00Z,59808.0,9741.0,0.0
2015-01-28T06:00:00Z,66823.0,11304.0,0.0
2015-01-28T07:00:00Z,68966.0,12770.0,143.0
2015-01-28T08:00:00Z,69270.0,14602.0,900.0
2015-01-28T09:00:00Z,70276.0,16524.0,1896.0
2015-01-28T10:00:00Z,71282.0,18851.0,2847.0
2015-01-28T11:00:00Z,71348.0,21088.0,3445.0
2015-01-28T12:00:00Z,70833.0,23099.0,3302.0
2015-01-28T13:00:00Z,69952.0,24618.0,2438.0
2015-01-28T14:00:00Z,70018.0,25473.0,1299.0
2015-01-28T15:00:00Z,69699.0,26698.0,299.0
2015-01-28T16:00:00Z,72415.0,27153.0,12.0
2015-01-28T17:00:00Z,72853.0,27082.0,0.0
2015-01-28T18:00:00Z,71021.0,26199.0,0.0
2015-01-28T19:00:00Z,66473.0,25981.0,0.0
2015-01-28T20:00:00Z,63637.0,25527.0,0.0
2015-01-28T21:00:00Z,61481.0,24532.0,0.0
2015-01-28T22:00:00Z,56917.0,23422.0,0.0
2015-01-28T23:00:00Z,50909.0,22152.0,0.0
2015-01-29T00:00:00Z,48776.0,21690.0,0.0
2015-01-29T01:00:00Z,47172.0,21180.0,0.0
2015-01-29T02:00:00Z,47702.0,20759.0,0.0
2015-01-29T03:00:00Z,48771.0,20607.0,0.0
2015-01-29T04:00:00Z,51013.0,20677.0,0.0
2015-01-29T05:00:00Z,59719.0,21100.0,0.0
2015-01-29T06:00:00Z,67602.0,21618.0,1.0
